Day,S,T,K,Value,tau,rate
44350.00000 ,3.61000 ,0.15068 ,3.40000 ,0.23570 ,0.02370 ,1.06176 
44350.00000 ,3.61000 ,0.15068 ,3.50000 ,0.16420 ,0.02370 ,1.03143 
44350.00000 ,3.61000 ,0.15068 ,3.60000 ,0.11150 ,0.02370 ,1.00278 
44350.00000 ,3.61000 ,0.15068 ,3.70000 ,0.07060 ,0.02370 ,0.97568 
44350.00000 ,3.61000 ,0.15068 ,3.80000 ,0.04360 ,0.02370 ,0.95000 
44350.00000 ,3.61000 ,0.15068 ,3.90000 ,0.02750 ,0.02370 ,0.92564 
44350.00000 ,3.61000 ,0.15068 ,4.00000 ,0.01720 ,0.02370 ,0.90250 
44350.00000 ,3.61000 ,0.15068 ,4.10000 ,0.01070 ,0.02370 ,0.88049 
44350.00000 ,3.61000 ,0.55342 ,4.10000 ,0.07260 ,0.02370 ,0.88049 
44349.00000 ,3.64000 ,0.05753 ,2.95700 ,0.66240 ,0.02370 ,1.23098 
44349.00000 ,3.64000 ,0.05753 ,3.05600 ,0.56350 ,0.02370 ,1.19110 
44349.00000 ,3.64000 ,0.05753 ,3.15400 ,0.46580 ,0.02370 ,1.15409 
44349.00000 ,3.64000 ,0.05753 ,3.25300 ,0.36810 ,0.02370 ,1.11897 
44349.00000 ,3.64000 ,0.05753 ,3.35100 ,0.27310 ,0.02370 ,1.08624 
44349.00000 ,3.64000 ,0.05753 ,3.45000 ,0.18250 ,0.02370 ,1.05507 
44349.00000 ,3.64000 ,0.05753 ,3.54900 ,0.10780 ,0.02370 ,1.02564 
44349.00000 ,3.64000 ,0.05753 ,3.64700 ,0.05600 ,0.02370 ,0.99808 
44349.00000 ,3.64000 ,0.05753 ,3.74600 ,0.02740 ,0.02370 ,0.97170 
44349.00000 ,3.64000 ,0.05753 ,2.90800 ,0.71170 ,0.02370 ,1.25172 
44349.00000 ,3.64000 ,0.05753 ,3.84400 ,0.01270 ,0.02370 ,0.94693 
44349.00000 ,3.64000 ,0.05753 ,3.10000 ,0.51980 ,0.02370 ,1.17419 
44349.00000 ,3.64000 ,0.05753 ,3.20000 ,0.41970 ,0.02370 ,1.13750 
44349.00000 ,3.64000 ,0.05753 ,3.30000 ,0.32160 ,0.02370 ,1.10303 
44349.00000 ,3.64000 ,0.05753 ,3.40000 ,0.22600 ,0.02370 ,1.07059 
44349.00000 ,3.64000 ,0.05753 ,3.50000 ,0.14220 ,0.02370 ,1.04000 
44349.00000 ,3.64000 ,0.05753 ,3.60000 ,0.07820 ,0.02370 ,1.01111 
44349.00000 ,3.64000 ,0.05753 ,3.70000 ,0.03880 ,0.02370 ,0.98378 
44349.00000 ,3.64000 ,0.05753 ,3.80000 ,0.01800 ,0.02370 ,0.95789 
44349.00000 ,3.64000 ,0.05753 ,3.90000 ,0.00880 ,0.02370 ,0.93333 
44349.00000 ,3.64000 ,0.05753 ,4.00000 ,0.00450 ,0.02370 ,0.91000 
44349.00000 ,3.64000 ,0.05753 ,3.00000 ,0.61700 ,0.02370 ,1.21333 
44349.00000 ,3.64000 ,0.05753 ,4.10000 ,0.00280 ,0.02370 ,0.88780 
44349.00000 ,3.64000 ,0.05753 ,4.20000 ,0.00160 ,0.02370 ,0.86667 
44349.00000 ,3.64000 ,0.05753 ,4.30000 ,0.00150 ,0.02370 ,0.84651 
44349.00000 ,3.64000 ,0.30685 ,3.40000 ,0.28960 ,0.02370 ,1.07059 
44349.00000 ,3.64000 ,0.30685 ,3.50000 ,0.22560 ,0.02370 ,1.04000 
44349.00000 ,3.64000 ,0.30685 ,3.60000 ,0.17290 ,0.02370 ,1.01111 
44349.00000 ,3.64000 ,0.30685 ,3.70000 ,0.13200 ,0.02370 ,0.98378 
44349.00000 ,3.64000 ,0.30685 ,3.80000 ,0.09930 ,0.02370 ,0.95789 
44349.00000 ,3.64000 ,0.30685 ,3.90000 ,0.07280 ,0.02370 ,0.93333 
44349.00000 ,3.64000 ,0.30685 ,4.00000 ,0.05410 ,0.02370 ,0.91000 
44349.00000 ,3.64000 ,0.30685 ,4.10000 ,0.04290 ,0.02370 ,0.88780 
44349.00000 ,3.64000 ,0.30685 ,4.20000 ,0.03270 ,0.02370 ,0.86667 
44349.00000 ,3.64000 ,0.30685 ,3.30000 ,0.36200 ,0.02370 ,1.10303 
44349.00000 ,3.64000 ,0.30685 ,4.30000 ,0.02450 ,0.02370 ,0.84651 
44349.00000 ,3.64000 ,0.05753 ,4.40000 ,0.00120 ,0.02370 ,0.82727 
44349.00000 ,3.64000 ,0.30685 ,4.40000 ,0.01980 ,0.02370 ,0.82727 
44349.00000 ,3.64000 ,0.30685 ,3.20000 ,0.44090 ,0.02370 ,1.13750 
44349.00000 ,3.64000 ,0.30685 ,3.10000 ,0.53040 ,0.02370 ,1.17419 
44349.00000 ,3.64000 ,0.30685 ,3.00000 ,0.61940 ,0.02370 ,1.21333 
44349.00000 ,3.64000 ,0.55616 ,3.10000 ,0.54920 ,0.02370 ,1.17419 
44349.00000 ,3.64000 ,0.55616 ,3.20000 ,0.47170 ,0.02370 ,1.13750 
44349.00000 ,3.64000 ,0.55616 ,3.30000 ,0.40140 ,0.02370 ,1.10303 
44349.00000 ,3.64000 ,0.55616 ,3.40000 ,0.33740 ,0.02370 ,1.07059 
44349.00000 ,3.64000 ,0.55616 ,3.50000 ,0.28000 ,0.02370 ,1.04000 
44349.00000 ,3.64000 ,0.55616 ,3.60000 ,0.23100 ,0.02370 ,1.01111 
44349.00000 ,3.64000 ,0.55616 ,3.70000 ,0.18950 ,0.02370 ,0.98378 
44349.00000 ,3.64000 ,0.55616 ,3.80000 ,0.15390 ,0.02370 ,0.95789 
44349.00000 ,3.64000 ,0.55616 ,3.90000 ,0.12510 ,0.02370 ,0.93333 
44349.00000 ,3.64000 ,0.55616 ,3.00000 ,0.62970 ,0.02370 ,1.21333 
44349.00000 ,3.64000 ,0.55616 ,4.00000 ,0.10100 ,0.02370 ,0.91000 
44349.00000 ,3.64000 ,0.15342 ,3.20000 ,0.43700 ,0.02370 ,1.13750 
44349.00000 ,3.64000 ,0.15342 ,3.30000 ,0.34390 ,0.02370 ,1.10303 
44349.00000 ,3.64000 ,0.15342 ,3.40000 ,0.26150 ,0.02370 ,1.07059 
44349.00000 ,3.64000 ,0.15342 ,3.50000 ,0.18710 ,0.02370 ,1.04000 
44349.00000 ,3.64000 ,0.15342 ,3.60000 ,0.12990 ,0.02370 ,1.01111 
44349.00000 ,3.64000 ,0.15342 ,3.70000 ,0.08590 ,0.02370 ,0.98378 
44349.00000 ,3.64000 ,0.15342 ,3.80000 ,0.05510 ,0.02370 ,0.95789 
44349.00000 ,3.64000 ,0.15342 ,3.90000 ,0.03440 ,0.02370 ,0.93333 
44349.00000 ,3.64000 ,0.15342 ,4.00000 ,0.02210 ,0.02370 ,0.91000 
44349.00000 ,3.64000 ,0.15342 ,4.10000 ,0.01370 ,0.02370 ,0.88780 
44349.00000 ,3.64000 ,0.55616 ,4.10000 ,0.08230 ,0.02370 ,0.88780 
44348.00000 ,3.64000 ,0.06027 ,2.95700 ,0.69050 ,0.02370 ,1.23098 
44348.00000 ,3.64000 ,0.06027 ,3.05600 ,0.59170 ,0.02370 ,1.19110 
44348.00000 ,3.64000 ,0.06027 ,3.15400 ,0.49430 ,0.02370 ,1.15409 
44348.00000 ,3.64000 ,0.06027 ,3.25300 ,0.39870 ,0.02370 ,1.11897 
44348.00000 ,3.64000 ,0.06027 ,3.35100 ,0.30300 ,0.02370 ,1.08624 
44348.00000 ,3.64000 ,0.06027 ,3.45000 ,0.21210 ,0.02370 ,1.05507 
44348.00000 ,3.64000 ,0.06027 ,3.54900 ,0.13550 ,0.02370 ,1.02564 
44348.00000 ,3.64000 ,0.06027 ,3.64700 ,0.07520 ,0.02370 ,0.99808 
44348.00000 ,3.64000 ,0.06027 ,3.74600 ,0.04140 ,0.02370 ,0.97170 
44348.00000 ,3.64000 ,0.06027 ,2.90800 ,0.74290 ,0.02370 ,1.25172 
44348.00000 ,3.64000 ,0.06027 ,3.84400 ,0.02130 ,0.02370 ,0.94693 
44348.00000 ,3.64000 ,0.06027 ,3.10000 ,0.55080 ,0.02370 ,1.17419 
44348.00000 ,3.64000 ,0.06027 ,3.20000 ,0.45000 ,0.02370 ,1.13750 
44348.00000 ,3.64000 ,0.06027 ,3.30000 ,0.35280 ,0.02370 ,1.10303 
44348.00000 ,3.64000 ,0.06027 ,3.40000 ,0.25600 ,0.02370 ,1.07059 
44348.00000 ,3.64000 ,0.06027 ,3.50000 ,0.17040 ,0.02370 ,1.04000 
44348.00000 ,3.64000 ,0.06027 ,3.60000 ,0.10080 ,0.02370 ,1.01111 
44348.00000 ,3.64000 ,0.06027 ,3.70000 ,0.05580 ,0.02370 ,0.98378 
44348.00000 ,3.64000 ,0.06027 ,3.80000 ,0.02870 ,0.02370 ,0.95789 
44348.00000 ,3.64000 ,0.06027 ,3.90000 ,0.01510 ,0.02370 ,0.93333 
44348.00000 ,3.64000 ,0.06027 ,4.00000 ,0.00900 ,0.02370 ,0.91000 
44348.00000 ,3.64000 ,0.06027 ,3.00000 ,0.64960 ,0.02370 ,1.21333 
44348.00000 ,3.64000 ,0.06027 ,4.10000 ,0.00510 ,0.02370 ,0.88780 
44348.00000 ,3.64000 ,0.06027 ,4.20000 ,0.00290 ,0.02370 ,0.86667 
44348.00000 ,3.64000 ,0.06027 ,4.30000 ,0.00190 ,0.02370 ,0.84651 
44348.00000 ,3.64000 ,0.30959 ,3.40000 ,0.31170 ,0.02370 ,1.07059 
44348.00000 ,3.64000 ,0.30959 ,3.50000 ,0.25070 ,0.02370 ,1.04000 
44348.00000 ,3.64000 ,0.30959 ,3.60000 ,0.19410 ,0.02370 ,1.01111 
44348.00000 ,3.64000 ,0.30959 ,3.70000 ,0.15170 ,0.02370 ,0.98378 
44348.00000 ,3.64000 ,0.30959 ,3.80000 ,0.11310 ,0.02370 ,0.95789 
44348.00000 ,3.64000 ,0.30959 ,3.90000 ,0.08550 ,0.02370 ,0.93333 
44348.00000 ,3.64000 ,0.30959 ,4.00000 ,0.06600 ,0.02370 ,0.91000 
44348.00000 ,3.64000 ,0.30959 ,4.10000 ,0.05080 ,0.02370 ,0.88780 
44348.00000 ,3.64000 ,0.30959 ,4.20000 ,0.03890 ,0.02370 ,0.86667 
44348.00000 ,3.64000 ,0.30959 ,3.30000 ,0.38720 ,0.02370 ,1.10303 
44348.00000 ,3.64000 ,0.30959 ,4.30000 ,0.02950 ,0.02370 ,0.84651 
44348.00000 ,3.64000 ,0.06027 ,4.40000 ,0.00170 ,0.02370 ,0.82727 
44348.00000 ,3.64000 ,0.30959 ,4.40000 ,0.02280 ,0.02370 ,0.82727 
44348.00000 ,3.64000 ,0.30959 ,3.20000 ,0.46860 ,0.02370 ,1.13750 
44348.00000 ,3.64000 ,0.30959 ,3.10000 ,0.55840 ,0.02370 ,1.17419 
44348.00000 ,3.64000 ,0.30959 ,3.00000 ,0.64960 ,0.02370 ,1.21333 
44348.00000 ,3.64000 ,0.55890 ,3.10000 ,0.57830 ,0.02370 ,1.17419 
44348.00000 ,3.64000 ,0.55890 ,3.20000 ,0.50010 ,0.02370 ,1.13750 
44348.00000 ,3.64000 ,0.55890 ,3.30000 ,0.42800 ,0.02370 ,1.10303 
44348.00000 ,3.64000 ,0.55890 ,3.40000 ,0.36220 ,0.02370 ,1.07059 
44348.00000 ,3.64000 ,0.55890 ,3.50000 ,0.30490 ,0.02370 ,1.04000 
44348.00000 ,3.64000 ,0.55890 ,3.60000 ,0.25310 ,0.02370 ,1.01111 
44348.00000 ,3.64000 ,0.55890 ,3.70000 ,0.21010 ,0.02370 ,0.98378 
44348.00000 ,3.64000 ,0.55890 ,3.80000 ,0.17300 ,0.02370 ,0.95789 
44348.00000 ,3.64000 ,0.55890 ,3.90000 ,0.14130 ,0.02370 ,0.93333 
44348.00000 ,3.64000 ,0.55890 ,3.00000 ,0.65800 ,0.02370 ,1.21333 
44348.00000 ,3.64000 ,0.55890 ,4.00000 ,0.11600 ,0.02370 ,0.91000 
44348.00000 ,3.64000 ,0.15616 ,3.20000 ,0.46370 ,0.02370 ,1.13750 
44348.00000 ,3.64000 ,0.15616 ,3.30000 ,0.37250 ,0.02370 ,1.10303 
44348.00000 ,3.64000 ,0.15616 ,3.40000 ,0.29090 ,0.02370 ,1.07059 
44348.00000 ,3.64000 ,0.15616 ,3.50000 ,0.21720 ,0.02370 ,1.04000 
44348.00000 ,3.64000 ,0.15616 ,3.60000 ,0.15400 ,0.02370 ,1.01111 
44348.00000 ,3.64000 ,0.15616 ,3.70000 ,0.10700 ,0.02370 ,0.98378 
44348.00000 ,3.64000 ,0.15616 ,3.80000 ,0.07200 ,0.02370 ,0.95789 
44348.00000 ,3.64000 ,0.15616 ,3.90000 ,0.04760 ,0.02370 ,0.93333 
44348.00000 ,3.64000 ,0.15616 ,4.00000 ,0.03030 ,0.02370 ,0.91000 
44348.00000 ,3.64000 ,0.15616 ,4.10000 ,0.01960 ,0.02370 ,0.88780 
44348.00000 ,3.64000 ,0.55890 ,4.10000 ,0.09440 ,0.02370 ,0.88780 
44347.00000 ,3.65000 ,0.06301 ,2.95700 ,0.69540 ,0.02420 ,1.23436 
44347.00000 ,3.65000 ,0.06301 ,3.05600 ,0.59630 ,0.02420 ,1.19437 
44347.00000 ,3.65000 ,0.06301 ,3.15400 ,0.49860 ,0.02420 ,1.15726 
44347.00000 ,3.65000 ,0.06301 ,3.25300 ,0.39980 ,0.02420 ,1.12204 
44347.00000 ,3.65000 ,0.06301 ,3.35100 ,0.30940 ,0.02420 ,1.08923 
44347.00000 ,3.65000 ,0.06301 ,3.45000 ,0.21960 ,0.02420 ,1.05797 
44347.00000 ,3.65000 ,0.06301 ,3.54900 ,0.13970 ,0.02420 ,1.02846 
44347.00000 ,3.65000 ,0.06301 ,3.64700 ,0.08200 ,0.02420 ,1.00082 
44347.00000 ,3.65000 ,0.06301 ,3.74600 ,0.04570 ,0.02420 ,0.97437 
44347.00000 ,3.65000 ,0.06301 ,2.90800 ,0.74510 ,0.02420 ,1.25516 
44347.00000 ,3.65000 ,0.06301 ,3.84400 ,0.02410 ,0.02420 ,0.94953 
44347.00000 ,3.65000 ,0.06301 ,3.10000 ,0.55510 ,0.02420 ,1.17742 
44347.00000 ,3.65000 ,0.06301 ,3.20000 ,0.45410 ,0.02420 ,1.14063 
44347.00000 ,3.65000 ,0.06301 ,3.30000 ,0.35980 ,0.02420 ,1.10606 
44347.00000 ,3.65000 ,0.06301 ,3.40000 ,0.26220 ,0.02420 ,1.07353 
44347.00000 ,3.65000 ,0.06301 ,3.50000 ,0.17620 ,0.02420 ,1.04286 
44347.00000 ,3.65000 ,0.06301 ,3.60000 ,0.10500 ,0.02420 ,1.01389 
44347.00000 ,3.65000 ,0.06301 ,3.70000 ,0.06030 ,0.02420 ,0.98649 
44347.00000 ,3.65000 ,0.06301 ,3.80000 ,0.03240 ,0.02420 ,0.96053 
44347.00000 ,3.65000 ,0.06301 ,3.90000 ,0.01830 ,0.02420 ,0.93590 
44347.00000 ,3.65000 ,0.06301 ,4.00000 ,0.01020 ,0.02420 ,0.91250 
44347.00000 ,3.65000 ,0.06301 ,3.00000 ,0.65510 ,0.02420 ,1.21667 
44347.00000 ,3.65000 ,0.06301 ,4.10000 ,0.00600 ,0.02420 ,0.89024 
44347.00000 ,3.65000 ,0.06301 ,4.20000 ,0.00330 ,0.02420 ,0.86905 
44347.00000 ,3.65000 ,0.06301 ,4.30000 ,0.00230 ,0.02420 ,0.84884 
44347.00000 ,3.65000 ,0.31233 ,3.40000 ,0.31570 ,0.02420 ,1.07353 
44347.00000 ,3.65000 ,0.31233 ,3.50000 ,0.25500 ,0.02420 ,1.04286 
44347.00000 ,3.65000 ,0.31233 ,3.60000 ,0.19880 ,0.02420 ,1.01389 
44347.00000 ,3.65000 ,0.31233 ,3.70000 ,0.15390 ,0.02420 ,0.98649 
44347.00000 ,3.65000 ,0.31233 ,3.80000 ,0.11750 ,0.02420 ,0.96053 
44347.00000 ,3.65000 ,0.31233 ,3.90000 ,0.08790 ,0.02420 ,0.93590 
44347.00000 ,3.65000 ,0.31233 ,4.00000 ,0.06770 ,0.02420 ,0.91250 
44347.00000 ,3.65000 ,0.31233 ,4.10000 ,0.05280 ,0.02420 ,0.89024 
44347.00000 ,3.65000 ,0.31233 ,4.20000 ,0.04100 ,0.02420 ,0.86905 
44347.00000 ,3.65000 ,0.31233 ,3.30000 ,0.39240 ,0.02420 ,1.10606 
44347.00000 ,3.65000 ,0.31233 ,4.30000 ,0.03010 ,0.02420 ,0.84884 
44347.00000 ,3.65000 ,0.06301 ,4.40000 ,0.00180 ,0.02420 ,0.82955 
44347.00000 ,3.65000 ,0.31233 ,4.40000 ,0.02450 ,0.02420 ,0.82955 
44347.00000 ,3.65000 ,0.31233 ,3.20000 ,0.47410 ,0.02420 ,1.14063 
44347.00000 ,3.65000 ,0.31233 ,3.10000 ,0.56510 ,0.02420 ,1.17742 
44347.00000 ,3.65000 ,0.31233 ,3.00000 ,0.65900 ,0.02420 ,1.21667 
44347.00000 ,3.65000 ,0.56164 ,3.10000 ,0.57880 ,0.02420 ,1.17742 
44347.00000 ,3.65000 ,0.56164 ,3.20000 ,0.50320 ,0.02420 ,1.14063 
44347.00000 ,3.65000 ,0.56164 ,3.30000 ,0.43000 ,0.02420 ,1.10606 
44347.00000 ,3.65000 ,0.56164 ,3.40000 ,0.36430 ,0.02420 ,1.07353 
44347.00000 ,3.65000 ,0.56164 ,3.50000 ,0.30500 ,0.02420 ,1.04286 
44347.00000 ,3.65000 ,0.56164 ,3.60000 ,0.25600 ,0.02420 ,1.01389 
44347.00000 ,3.65000 ,0.56164 ,3.70000 ,0.21150 ,0.02420 ,0.98649 
44347.00000 ,3.65000 ,0.56164 ,3.80000 ,0.17370 ,0.02420 ,0.96053 
44347.00000 ,3.65000 ,0.56164 ,3.90000 ,0.14240 ,0.02420 ,0.93590 
44347.00000 ,3.65000 ,0.56164 ,3.00000 ,0.66270 ,0.02420 ,1.21667 
44347.00000 ,3.65000 ,0.56164 ,4.00000 ,0.11670 ,0.02420 ,0.91250 
44347.00000 ,3.65000 ,0.15890 ,3.20000 ,0.46260 ,0.02420 ,1.14063 
44347.00000 ,3.65000 ,0.15890 ,3.30000 ,0.37570 ,0.02420 ,1.10606 
44347.00000 ,3.65000 ,0.15890 ,3.40000 ,0.29550 ,0.02420 ,1.07353 
44347.00000 ,3.65000 ,0.15890 ,3.50000 ,0.22120 ,0.02420 ,1.04286 
44347.00000 ,3.65000 ,0.15890 ,3.60000 ,0.15860 ,0.02420 ,1.01389 
44347.00000 ,3.65000 ,0.15890 ,3.70000 ,0.11090 ,0.02420 ,0.98649 
44347.00000 ,3.65000 ,0.15890 ,3.80000 ,0.07440 ,0.02420 ,0.96053 
44347.00000 ,3.65000 ,0.15890 ,3.90000 ,0.04830 ,0.02420 ,0.93590 
44347.00000 ,3.65000 ,0.15890 ,4.00000 ,0.03200 ,0.02420 ,0.91250 
44347.00000 ,3.65000 ,0.15890 ,4.10000 ,0.01980 ,0.02420 ,0.89024 
44347.00000 ,3.65000 ,0.56164 ,4.10000 ,0.09440 ,0.02420 ,0.89024 
44344.00000 ,3.66000 ,0.07123 ,2.95700 ,0.69860 ,0.02400 ,1.23774 
44344.00000 ,3.66000 ,0.07123 ,3.05600 ,0.59990 ,0.02400 ,1.19764 
44344.00000 ,3.66000 ,0.07123 ,3.15400 ,0.50050 ,0.02400 ,1.16043 
44344.00000 ,3.66000 ,0.07123 ,3.25300 ,0.40750 ,0.02400 ,1.12512 
44344.00000 ,3.66000 ,0.07123 ,3.35100 ,0.30980 ,0.02400 ,1.09221 
44344.00000 ,3.66000 ,0.07123 ,3.45000 ,0.21920 ,0.02400 ,1.06087 
44344.00000 ,3.66000 ,0.07123 ,3.54900 ,0.14280 ,0.02400 ,1.03128 
44344.00000 ,3.66000 ,0.07123 ,3.64700 ,0.08400 ,0.02400 ,1.00356 
44344.00000 ,3.66000 ,0.07123 ,3.74600 ,0.04700 ,0.02400 ,0.97704 
44344.00000 ,3.66000 ,0.07123 ,2.90800 ,0.75010 ,0.02400 ,1.25860 
44344.00000 ,3.66000 ,0.07123 ,3.84400 ,0.02670 ,0.02400 ,0.95213 
44344.00000 ,3.66000 ,0.07123 ,3.10000 ,0.55830 ,0.02400 ,1.18065 
44344.00000 ,3.66000 ,0.07123 ,3.20000 ,0.45700 ,0.02400 ,1.14375 
44344.00000 ,3.66000 ,0.07123 ,3.30000 ,0.36250 ,0.02400 ,1.10909 
44344.00000 ,3.66000 ,0.07123 ,3.40000 ,0.26450 ,0.02400 ,1.07647 
44344.00000 ,3.66000 ,0.07123 ,3.50000 ,0.18500 ,0.02400 ,1.04571 
44344.00000 ,3.66000 ,0.07123 ,3.60000 ,0.11360 ,0.02400 ,1.01667 
44344.00000 ,3.66000 ,0.07123 ,3.70000 ,0.06400 ,0.02400 ,0.98919 
44344.00000 ,3.66000 ,0.07123 ,3.80000 ,0.03350 ,0.02400 ,0.96316 
44344.00000 ,3.66000 ,0.07123 ,3.90000 ,0.01890 ,0.02400 ,0.93846 
44344.00000 ,3.66000 ,0.07123 ,4.00000 ,0.01110 ,0.02400 ,0.91500 
44344.00000 ,3.66000 ,0.07123 ,3.00000 ,0.65990 ,0.02400 ,1.22000 
44344.00000 ,3.66000 ,0.07123 ,4.10000 ,0.00590 ,0.02400 ,0.89268 
44344.00000 ,3.66000 ,0.07123 ,4.20000 ,0.00400 ,0.02400 ,0.87143 
44344.00000 ,3.66000 ,0.07123 ,4.30000 ,0.00280 ,0.02400 ,0.85116 
44344.00000 ,3.66000 ,0.32055 ,3.40000 ,0.32350 ,0.02400 ,1.07647 
44344.00000 ,3.66000 ,0.32055 ,3.50000 ,0.25650 ,0.02400 ,1.04571 
44344.00000 ,3.66000 ,0.32055 ,3.60000 ,0.20000 ,0.02400 ,1.01667 
44344.00000 ,3.66000 ,0.32055 ,3.70000 ,0.15380 ,0.02400 ,0.98919 
44344.00000 ,3.66000 ,0.32055 ,3.80000 ,0.11850 ,0.02400 ,0.96316 
44344.00000 ,3.66000 ,0.32055 ,3.90000 ,0.08900 ,0.02400 ,0.93846 
44344.00000 ,3.66000 ,0.32055 ,4.00000 ,0.06740 ,0.02400 ,0.91500 
44344.00000 ,3.66000 ,0.32055 ,4.10000 ,0.05470 ,0.02400 ,0.89268 
44344.00000 ,3.66000 ,0.32055 ,4.20000 ,0.04150 ,0.02400 ,0.87143 
44344.00000 ,3.66000 ,0.32055 ,3.30000 ,0.39850 ,0.02400 ,1.10909 
44344.00000 ,3.66000 ,0.32055 ,4.30000 ,0.03170 ,0.02400 ,0.85116 
44344.00000 ,3.66000 ,0.07123 ,4.40000 ,0.00230 ,0.02400 ,0.83182 
44344.00000 ,3.66000 ,0.32055 ,4.40000 ,0.02600 ,0.02400 ,0.83182 
44344.00000 ,3.66000 ,0.32055 ,3.20000 ,0.47390 ,0.02400 ,1.14375 
44344.00000 ,3.66000 ,0.32055 ,3.10000 ,0.56530 ,0.02400 ,1.18065 
44344.00000 ,3.66000 ,0.32055 ,3.00000 ,0.65990 ,0.02400 ,1.22000 
44344.00000 ,3.66000 ,0.56986 ,3.10000 ,0.57980 ,0.02400 ,1.18065 
44344.00000 ,3.66000 ,0.56986 ,3.20000 ,0.50160 ,0.02400 ,1.14375 
44344.00000 ,3.66000 ,0.56986 ,3.30000 ,0.42900 ,0.02400 ,1.10909 
44344.00000 ,3.66000 ,0.56986 ,3.40000 ,0.36310 ,0.02400 ,1.07647 
44344.00000 ,3.66000 ,0.56986 ,3.50000 ,0.30490 ,0.02400 ,1.04571 
44344.00000 ,3.66000 ,0.56986 ,3.60000 ,0.25680 ,0.02400 ,1.01667 
44344.00000 ,3.66000 ,0.56986 ,3.70000 ,0.21210 ,0.02400 ,0.98919 
44344.00000 ,3.66000 ,0.56986 ,3.80000 ,0.17150 ,0.02400 ,0.96316 
44344.00000 ,3.66000 ,0.56986 ,3.90000 ,0.14370 ,0.02400 ,0.93846 
44344.00000 ,3.66000 ,0.56986 ,3.00000 ,0.66830 ,0.02400 ,1.22000 
44344.00000 ,3.66000 ,0.56986 ,4.00000 ,0.11600 ,0.02400 ,0.91500 
44344.00000 ,3.66000 ,0.16712 ,3.20000 ,0.47390 ,0.02400 ,1.14375 
44344.00000 ,3.66000 ,0.16712 ,3.30000 ,0.38380 ,0.02400 ,1.10909 
44344.00000 ,3.66000 ,0.16712 ,3.40000 ,0.29540 ,0.02400 ,1.07647 
44344.00000 ,3.66000 ,0.16712 ,3.50000 ,0.22420 ,0.02400 ,1.04571 
44344.00000 ,3.66000 ,0.16712 ,3.60000 ,0.16490 ,0.02400 ,1.01667 
44344.00000 ,3.66000 ,0.16712 ,3.70000 ,0.11320 ,0.02400 ,0.98919 
44344.00000 ,3.66000 ,0.16712 ,3.80000 ,0.07920 ,0.02400 ,0.96316 
44344.00000 ,3.66000 ,0.16712 ,3.90000 ,0.05270 ,0.02400 ,0.93846 
44344.00000 ,3.66000 ,0.16712 ,4.00000 ,0.03340 ,0.02400 ,0.91500 
44344.00000 ,3.66000 ,0.16712 ,4.10000 ,0.02190 ,0.02400 ,0.89268 
44344.00000 ,3.66000 ,0.56986 ,4.10000 ,0.09330 ,0.02400 ,0.89268 
44343.00000 ,3.65000 ,0.07397 ,2.95700 ,0.71500 ,0.02390 ,1.23436 
44343.00000 ,3.65000 ,0.07397 ,3.05600 ,0.61730 ,0.02390 ,1.19437 
44343.00000 ,3.65000 ,0.07397 ,3.15400 ,0.51980 ,0.02390 ,1.15726 
44343.00000 ,3.65000 ,0.07397 ,3.25300 ,0.42180 ,0.02390 ,1.12204 
44343.00000 ,3.65000 ,0.07397 ,3.35100 ,0.32770 ,0.02390 ,1.08923 
44343.00000 ,3.65000 ,0.07397 ,3.45000 ,0.22650 ,0.02390 ,1.05797 
44343.00000 ,3.65000 ,0.07397 ,3.54900 ,0.15870 ,0.02390 ,1.02846 
44343.00000 ,3.65000 ,0.07397 ,3.64700 ,0.09650 ,0.02390 ,1.00082 
44343.00000 ,3.65000 ,0.07397 ,3.74600 ,0.05630 ,0.02390 ,0.97437 
44343.00000 ,3.65000 ,0.07397 ,2.90800 ,0.76430 ,0.02390 ,1.25516 
44343.00000 ,3.65000 ,0.07397 ,3.84400 ,0.03070 ,0.02390 ,0.94953 
44343.00000 ,3.65000 ,0.07397 ,3.10000 ,0.57370 ,0.02390 ,1.17742 
44343.00000 ,3.65000 ,0.07397 ,3.20000 ,0.47550 ,0.02390 ,1.14063 
44343.00000 ,3.65000 ,0.07397 ,3.30000 ,0.37570 ,0.02390 ,1.10606 
44343.00000 ,3.65000 ,0.07397 ,3.40000 ,0.28200 ,0.02390 ,1.07353 
44343.00000 ,3.65000 ,0.07397 ,3.50000 ,0.19360 ,0.02390 ,1.04286 
44343.00000 ,3.65000 ,0.07397 ,3.60000 ,0.12360 ,0.02390 ,1.01389 
44343.00000 ,3.65000 ,0.07397 ,3.70000 ,0.07310 ,0.02390 ,0.98649 
44343.00000 ,3.65000 ,0.07397 ,3.80000 ,0.03960 ,0.02390 ,0.96053 
44343.00000 ,3.65000 ,0.07397 ,3.90000 ,0.02150 ,0.02390 ,0.93590 
44343.00000 ,3.65000 ,0.07397 ,4.00000 ,0.01240 ,0.02390 ,0.91250 
44343.00000 ,3.65000 ,0.07397 ,3.00000 ,0.67220 ,0.02390 ,1.21667 
44343.00000 ,3.65000 ,0.07397 ,4.10000 ,0.00740 ,0.02390 ,0.89024 
44343.00000 ,3.65000 ,0.07397 ,4.20000 ,0.00460 ,0.02390 ,0.86905 
